file,spectral_flatness,spectral_entropy,correlation_peak,power_variance,burst_count,burst_dur_mean_ms,burst_dur_std_ms,duty_cycle,micro_doppler_mean,micro_doppler_std,blade_rate_hz,doppler_mean_hz,doppler_std_hz,range_peak_bin,range_peak_power
10100H_19_processed.npy,0.06452419608831406,19.97890853881836,0.05403344705700874,65.0419921875,3304,4.725181598062954e-05,3.1896503756807354e-05,0.003122400026768446,8957.845703125,801.44677734375,200.32051282051282,3112306.75,24577418.0,768.0,41.15904998779297
10100H_1_processed.npy,0.1927923709154129,20.83838653564453,0.06487336754798889,0.3979363739490509,62960,1.332830368487929e-05,3.947335444287169e-05,0.01678300090134144,16210.7490234375,473.4632873535156,200.32051282051282,3128236.75,24646672.0,768.0,75.67533111572266
10100H_20_processed.npy,0.061963435262441635,19.942293167114258,0.12593507766723633,61.614986419677734,3440,4.52296511627907e-05,3.197754742648654e-05,0.0031117999460548162,9251.607421875,1256.224853515625,200.32051282051282,2974780.75,24731256.0,768.0,41.62687301635742
10100H_2_processed.npy,0.06078086048364639,19.946531295776367,0.06545951217412949,77.13074493408203,2535,5.288757396449704e-05,3.724572150788532e-05,0.002681399928405881,8933.138671875,734.9503173828125,200.32051282051282,3008876.25,24706904.0,768.0,41.127037048339844
10100H_3_processed.npy,0.1045457124710083,20.326885223388672,0.19114015996456146,69.06945037841797,3834,4.9209702660406886e-05,3.2653095928638053e-05,0.003773400094360113,7501.95849609375,222.60794067382812,200.32051282051282,2905524.25,24770352.0,768.0,34.979976654052734
10100H_4_processed.npy,0.15183492004871368,20.62744140625,0.21144944429397583,53.90162658691406,5464,5.487554904831625e-05,3.761978276322746e-05,0.005996800027787685,9451.5859375,14778.103515625,200.32051282051282,3106263.25,24600160.0,768.0,28.731002807617188
10100H_5_processed.npy,0.06233822554349899,19.833568572998047,0.129526287317276,78.67142486572266,2732,5.7741581259150805e-05,4.036512326043998e-05,0.003155000042170286,7994.7080078125,967.482666015625,200.32051282051282,3224717.75,24704984.0,768.0,35.18827819824219
10100H_6_processed.npy,0.046974971890449524,19.75921630859375,0.050294652581214905,75.87483978271484,2847,4.998243765367054e-05,3.338264242917502e-05,0.0028460000175982714,7904.05859375,806.900146484375,200.32051282051282,3211466.0,24606110.0,768.0,36.4088249206543
10100H_7_processed.npy,0.05810503289103508,19.975486755371094,0.0523100383579731,63.18600082397461,4368,4.344322344322344e-05,2.623948384946504e-05,0.003795200027525425,7202.220703125,607.1727905273438,200.32051282051282,3002545.25,24699366.0,768.0,33.02703094482422
10100H_8_processed.npy,0.14203746616840363,20.627038955688477,0.21518829464912415,72.13404846191406,3309,4.7515865820489565e-05,3.223131686664573e-05,0.003144599962979555,9209.423828125,10603.533203125,200.32051282051282,3332392.5,24464870.0,768.0,36.966670989990234
10100H_9_processed.npy,0.10358837246894836,20.281118392944336,0.101621612906456,77.90689086914062,2953,5.721639011175076e-05,3.970991463421809e-05,0.0033791998866945505,7973.22412109375,754.73388671875,200.32051282051282,3183021.75,24672984.0,768.0,36.055076599121094
10100L_0_processed.npy,0.0028131306171417236,18.908010482788086,0.20153255760669708,51.29258728027344,6456,4.443928128872368e-05,3.470438578255165e-05,0.0057379999198019505,4430.72900390625,11300.353515625,200.32051282051282,6577812.0,25593006.0,447.0,18.80743980407715
10100L_10_processed.npy,0.004131437279284,19.20875358581543,0.22321149706840515,66.72207641601562,3868,4.686918304033092e-05,3.784727448292049e-05,0.0036257999017834663,249.93882751464844,41.748207092285156,200.32051282051282,5669269.0,25282844.0,447.0,15.6716890335083
10100L_11_processed.npy,0.00328617705963552,19.09819793701172,0.23971934616565704,57.62430953979492,5621,4.4299946628713754e-05,3.5039739784525056e-05,0.004980199970304966,570.5845947265625,4849.10693359375,200.32051282051282,6185908.0,25498512.0,447.0,17.755887985229492
10100L_12_processed.npy,0.00263367616571486,19.129863739013672,0.22109635174274445,35.68353271484375,7945,4.109880427942102e-05,3.12425848997761e-05,0.006530600134283304,172.70787048339844,48.749916076660156,200.32051282051282,6986559.0,25798086.0,447.0,21.84640121459961
10100L_13_processed.npy,0.004192207474261522,19.08953285217285,0.19142158329486847,57.08912658691406,5244,4.758009153318078e-05,3.8499683896084266e-05,0.0049902000464499,4054.635009765625,13075.779296875,200.32051282051282,6455404.0,25636800.0,447.0,17.397855758666992
10100L_14_processed.npy,0.003005547681823373,18.983671188354492,0.2022048681974411,56.806007385253906,5331,5.0812230350778464e-05,4.225536041152645e-05,0.005417599808424711,3093.96826171875,7580.57080078125,200.32051282051282,6349275.5,25633636.0,447.0,19.76368522644043
10100L_15_processed.npy,0.003009113483130932,19.04046630859375,0.2540346086025238,71.77162170410156,4777,5.19635754657735e-05,4.2198286041076226e-05,0.004964599851518869,225.2893524169922,29.94098472595215,200.32051282051282,5990332.0,25318502.0,447.0,16.321056365966797
10100L_16_processed.npy,0.0029680326115339994,19.181011199951172,0.22227342426776886,63.293540954589844,5039,4.724945425679699e-05,3.862818685887044e-05,0.004761800169944763,658.4963989257812,5603.92529296875,200.32051282051282,6161611.0,25557304.0,447.0,15.851824760437012
10100L_17_processed.npy,0.002247778233140707,18.991958618164062,0.2294975370168686,34.87205505371094,9094,4.3723334066417414e-05,3.3399712365063236e-05,0.007952399551868439,2037.58251953125,8624.763671875,200.32051282051282,7394610.0,26024360.0,447.0,22.10527992248535
10100L_18_processed.npy,0.00300001073628664,18.99608039855957,0.20268559455871582,57.22513198852539,4864,4.956620065789474e-05,4.118312133149299e-05,0.004821800161153078,3066.322265625,11216.3505859375,200.32051282051282,6253004.5,25501328.0,447.0,18.621509552001953
10100L_19_processed.npy,0.003060826100409031,19.030187606811523,0.21587693691253662,55.5639533996582,5418,4.5038759689922485e-05,3.562302589963482e-05,0.004880399908870459,4526.45556640625,14282.84765625,200.32051282051282,6083537.0,25481626.0,447.0,17.60525131225586
10100L_1_processed.npy,0.002627814654260874,19.03346061706543,0.23524443805217743,86.08696746826172,3792,4.447784810126583e-05,3.4634796513716475e-05,0.003373200073838234,263.52880859375,45.416751861572266,200.32051282051282,7131021.0,25579338.0,447.0,17.381763458251953
10100L_20_processed.npy,0.002708710730075836,19.09012222290039,0.22151723504066467,51.49496078491211,6203,4.7718845719813e-05,3.859164568122058e-05,0.005919999908655882,953.1687622070312,6433.6357421875,200.32051282051282,6476101.0,25713052.0,447.0,19.108123779296875
10100L_2_processed.npy,0.0024548268411308527,19.176231384277344,0.3254784643650055,68.0349349975586,6454,4.368763557483731e-05,3.208399041362072e-05,0.00563920009881258,3966.48583984375,3226.577392578125,200.32051282051282,10827996.0,26821342.0,447.0,20.971059799194336
10100L_3_processed.npy,0.0019377823919057846,18.981887817382812,0.2633705139160156,30.965076446533203,13943,4.893710105429247e-05,3.7944995652772266e-05,0.01364659983664751,144.39605712890625,39.0976676940918,200.32051282051282,7839650.5,26568296.0,447.0,20.40741729736328
10100L_4_processed.npy,0.003722705878317356,19.508588790893555,0.2239408642053604,119.13246154785156,3353,5.8696689531762615e-05,5.952392029396153e-05,0.003936199937015772,189.69410705566406,73.76168823242188,200.32051282051282,18927282.0,22931850.0,446.0,16.681270599365234
10100L_5_processed.npy,0.0009860633872449398,18.870193481445312,0.2324981689453125,37.883819580078125,10755,5.631427243142724e-05,5.09342725193826e-05,0.012113199569284916,4089.17431640625,8407.3662109375,200.32051282051282,18518930.0,24064118.0,447.0,18.933359146118164
10100L_6_processed.npy,0.0029322276823222637,18.900592803955078,0.27062222361564636,73.26966094970703,5756,4.644197359277276e-05,3.751935247498893e-05,0.005346400197595358,2155.8671875,10870.71875,200.32051282051282,5970698.0,25519610.0,447.0,16.236900329589844
10100L_7_processed.npy,0.0033091939985752106,18.927539825439453,0.2463412582874298,102.82335662841797,4092,5.312561094819159e-05,4.427024070540529e-05,0.004347799811512232,584.631103515625,4602.6630859375,200.32051282051282,5898051.5,25416446.0,447.0,13.04829216003418
10100L_8_processed.npy,0.0026716699358075857,18.899951934814453,0.23237621784210205,39.36214828491211,10452,4.806257175660161e-05,3.83810171295211e-05,0.010046999901533127,697.2945556640625,5519.24658203125,200.32051282051282,7345224.5,25902422.0,447.0,20.441165924072266
10100L_9_processed.npy,0.003071910236030817,18.936738967895508,0.21983739733695984,60.287776947021484,5543,4.612664622045824e-05,3.616502331151911e-05,0.005113599821925163,959.281494140625,4663.95263671875,200.32051282051282,6400212.0,25524162.0,447.0,17.968603134155273
10101H_0_processed.npy,0.09572315961122513,20.229185104370117,0.052991438657045364,78.78398895263672,3020,5.3731788079470196e-05,3.340818567825415e-05,0.003245400032028556,7827.07568359375,501.9681091308594,200.32051282051282,2938552.5,24678710.0,768.0,35.405696868896484
10101H_10_processed.npy,0.050942640751600266,19.878616333007812,0.05724933743476868,77.79379272460938,3499,4.632180623035153e-05,2.861857872697872e-05,0.003241600003093481,7773.3681640625,658.7208862304688,200.32051282051282,3037989.0,24454384.0,768.0,35.848880767822266
10101H_11_processed.npy,0.04516066610813141,19.684101104736328,0.057474974542856216,81.57965850830078,2854,5.935529081990189e-05,4.177732263373401e-05,0.003387999953702092,7596.830078125,821.6340942382812,200.32051282051282,2984193.75,24546002.0,768.0,35.08686065673828
10101H_12_processed.npy,0.08847052603960037,20.19524383544922,0.18972443044185638,74.54212951660156,3216,4.482898009950249e-05,2.782153691607885e-05,0.0028834000695496798,7014.75390625,233.4208984375,200.32051282051282,2938022.25,24578828.0,768.0,32.85211181640625
10101H_13_processed.npy,0.15967673063278198,20.705129623413086,0.2017877995967865,52.29217529296875,5579,4.727728983688833e-05,3.169055783554471e-05,0.005275200121104717,8669.66015625,13219.216796875,200.32051282051282,3025342.5,24531436.0,768.0,29.067148208618164
10101H_14_processed.npy,0.06847989559173584,20.00959587097168,0.060088641941547394,78.25685119628906,3217,5.141436120609263e-05,3.398451189825262e-05,0.0033080000430345535,7754.62451171875,480.754638671875,200.32051282051282,3070748.75,24500554.0,768.0,35.80699920654297
10101H_15_processed.npy,0.07641056180000305,20.136842727661133,0.055814288556575775,91.86040496826172,1990,5.1155778894472365e-05,3.197157742568844e-05,0.0020359999034553766,9554.5029296875,1086.184814453125,200.32051282051282,3093842.5,24494794.0,768.0,43.720428466796875
10101H_16_processed.npy,0.1831207573413849,20.734689712524414,0.061648525297641754,0.4260617792606354,46054,1.446237026099796e-05,4.394061612474211e-05,0.013321000151336193,16062.2841796875,558.07763671875,200.32051282051282,2963869.75,24574526.0,768.0,75.34188079833984
10101H_17_processed.npy,0.13895997405052185,20.59515380859375,0.06755945086479187,60.72648239135742,5301,4.275042444821732e-05,2.5498977462640632e-05,0.00453240005299449,7114.37841796875,8837.2392578125,200.32051282051282,2984685.0,24548786.0,768.0,28.520776748657227
10101H_18_processed.npy,0.10209164768457413,20.298076629638672,0.06300531327724457,69.79097747802734,4325,4.3084393063583814e-05,2.5336825521793403e-05,0.0037267999723553658,8587.4814453125,13066.29296875,200.32051282051282,3119960.0,24569876.0,768.0,29.19561767578125
10101H_19_processed.npy,0.041723959147930145,19.731510162353516,0.05296948179602623,88.36454010009766,2974,4.4280430396772024e-05,2.5986974396444656e-05,0.002633800031617284,6920.3056640625,582.8831176757812,200.32051282051282,3109611.5,24419730.0,768.0,32.034385681152344
10101H_1_processed.npy,0.05078025534749031,19.853275299072266,0.060513224452733994,78.8576889038086,3321,5.4227642276422755e-05,3.7561327559678656e-05,0.003601799951866269,7901.7353515625,829.7012939453125,200.32051282051282,2852749.75,24607150.0,768.0,36.08216094970703
10101H_20_processed.npy,0.042848024517297745,19.793302536010742,0.06268035620450974,83.08321380615234,3283,5.024367956137678e-05,3.132958367721185e-05,0.003298999974504113,7332.662109375,810.8623657226562,200.32051282051282,3079903.0,24466704.0,768.0,33.638572692871094
10101H_2_processed.npy,0.05213022604584694,19.882770538330078,0.07782981544733047,76.99320220947266,2924,4.195964432284542e-05,2.5320593088370145e-05,0.002453800057992339,8063.34033203125,659.7470092773438,200.32051282051282,2892991.75,24720990.0,768.0,37.072200775146484
10101H_3_processed.npy,0.0856676921248436,20.185108184814453,0.22114157676696777,87.35568237304688,3385,5.002067946824224e-05,3.1507184486713966e-05,0.0033863999415189028,7108.22119140625,238.4319610595703,200.32051282051282,2826455.0,24692276.0,768.0,32.80280685424805
10101H_4_processed.npy,0.15321780741214752,20.65839385986328,0.05202095955610275,80.75039672851562,3212,5.219489414694895e-05,3.484365541418793e-05,0.003352999920025468,7506.5107421875,265.3323974609375,200.32051282051282,2958225.25,24525456.0,768.0,34.901641845703125
10101H_5_processed.npy,0.06991208344697952,20.049701690673828,0.0,74.89835357666016,3353,4.645988666865494e-05,2.791106222983592e-05,0.003115599974989891,8083.12109375,505.12493896484375,200.32051282051282,3022125.25,24534792.0,768.0,37.19533157348633
10101H_6_processed.npy,0.04711751267313957,19.834447860717773,0.0672384575009346,78.33294677734375,2838,4.1737138830162085e-05,2.5878067650623915e-05,0.0023690001107752323,7808.5712890625,227.75033569335938,200.32051282051282,2921289.75,24589342.0,768.0,36.67071533203125
10101H_7_processed.npy,0.05551789700984955,19.905590057373047,0.06039337441325188,86.95625305175781,3273,5.013443324167431e-05,3.197797921558511e-05,0.003281800076365471,7290.5732421875,244.3644256591797,200.32051282051282,2974529.0,24487492.0,768.0,34.019081115722656
10101H_8_processed.npy,0.14090178906917572,20.602266311645508,0.22282104194164276,60.89948272705078,5068,4.767166535122336e-05,2.999186173205628e-05,0.004832000005990267,7059.49072265625,8882.328125,200.32051282051282,3040399.5,24620588.0,768.0,27.860660552978516
10101H_9_processed.npy,0.19154861569404602,20.798961639404297,0.1936028003692627,120.3425064086914,620,5.838709677419354e-05,3.696526479343411e-05,0.0007239999831654131,14735.1982421875,18456.15625,200.32051282051282,3149253.5,24580690.0,768.0,57.92108917236328
10101L_0_processed.npy,0.013935944996774197,19.03353500366211,0.35605648159980774,44.617366790771484,6775,4.079852398523986e-05,3.5306940842023095e-05,0.005528199952095747,1638.22998046875,5321.501953125,200.32051282051282,5169791.0,26269642.0,447.0,21.99352264404297
10101L_10_processed.npy,0.010387605056166649,19.436477661132812,0.25931406021118164,22.76834487915039,13943,3.25338879724593e-05,2.568152694200244e-05,0.009072399698197842,6541.56982421875,12456.2109375,200.32051282051282,6035557.5,25455652.0,447.0,16.974124908447266
10101L_11_processed.npy,0.005937905982136726,19.54763412475586,0.19078710675239563,23.37095069885254,26532,3.803294135383688e-05,3.158236965485424e-05,0.020181799307465553,1479.67333984375,4704.55224609375,200.32051282051282,6367521.5,25495306.0,447.0,16.51822853088379
10101L_12_processed.npy,0.009001106955111027,19.48421859741211,0.24479500949382782,20.139188766479492,13114,4.3561842305932595e-05,3.137867906095366e-05,0.011425400152802467,678.9048461914062,217.60525512695312,200.32051282051282,6753600.5,25673700.0,447.0,19.709102630615234
10101L_13_processed.npy,0.011662268079817295,19.48277473449707,0.3777819573879242,21.679927825927734,12913,4.686672345698135e-05,2.9247284884677602e-05,0.012103799730539322,5546.11083984375,12938.2998046875,200.32051282051282,5829049.5,25191466.0,447.0,15.319808959960938
10101L_14_processed.npy,0.00787628535181284,19.580615997314453,0.16102370619773865,16.79433822631836,25111,3.248855083429573e-05,2.9614215009864877e-05,0.016316400840878487,2479.857666015625,6723.64111328125,200.32051282051282,6220797.0,25489316.0,447.0,20.800844192504883
10101L_15_processed.npy,0.005418743006885052,19.57268714904785,0.2522497773170471,31.8990478515625,19297,4.0956625382183755e-05,3.128415380490995e-05,0.01580679975450039,691.5469360351562,301.6589660644531,200.32051282051282,5745668.5,25141372.0,447.0,13.378005981445312
10101L_16_processed.npy,0.005184924229979515,19.39204978942871,0.11614605039358139,27.302276611328125,7641,4.7013479911006414e-05,3.853903025131247e-05,0.007184599991887808,4058.041015625,9308.6220703125,200.32051282051282,6568217.5,25359564.0,447.0,18.288837432861328
10101L_17_processed.npy,0.006363827735185623,19.58484649658203,0.29953229427337646,11.708673477172852,43562,3.549837013911207e-05,2.6454229028884807e-05,0.03092760033905506,364.1084289550781,25.981016159057617,200.32051282051282,7135464.0,25846142.0,447.0,23.063573837280273
10101L_18_processed.npy,0.00913552101701498,19.55479621887207,0.20635932683944702,28.50135040283203,6834,3.8898156277436344e-05,3.045889181889906e-05,0.005316600203514099,5028.73828125,11054.6083984375,200.32051282051282,5901750.5,25324166.0,447.0,17.211734771728516
10101L_19_processed.npy,0.0043404982425272465,19.526020050048828,0.20246349275112152,29.51529884338379,5227,4.153816720872393e-05,2.8046645722119314e-05,0.004342400003224611,435.6564025878906,188.72496032714844,200.32051282051282,6042606.0,25325502.0,447.0,17.01982307434082
10101L_1_processed.npy,0.005634211469441652,19.08111000061035,0.3413151502609253,88.17539978027344,3973,4.896300025169897e-05,4.0921082604441276e-05,0.0038906000554561615,741.767822265625,2607.034912109375,200.32051282051282,5793936.0,25608334.0,447.0,15.48534107208252
10101L_20_processed.npy,0.003953950945287943,19.447072982788086,0.17936313152313232,21.275949478149414,9143,4.282401837471289e-05,3.315104823167256e-05,0.00783079955726862,842.0192260742188,3782.239501953125,200.32051282051282,6524096.5,25499586.0,447.0,20.6440486907959
10101L_2_processed.npy,0.00846406165510416,19.201847076416016,0.42306017875671387,86.70289611816406,2192,4.386861313868613e-05,4.01229529151502e-05,0.001923199975863099,1190.40087890625,7081.3935546875,200.32051282051282,5653697.5,25427750.0,447.0,15.27484130859375
10101L_3_processed.npy,0.008578398264944553,18.781787872314453,0.24659334123134613,34.204505920410156,7193,4.723203114138747e-05,4.293777038553843e-05,0.00679480005055666,6881.6904296875,14095.634765625,200.32051282051282,6730914.0,26560382.0,447.0,22.10186767578125
10101L_4_processed.npy,0.012874266132712364,19.429288864135742,0.4055249094963074,51.644798278808594,4173,4.261202971483346e-05,3.0757389103264797e-05,0.0035564000718295574,6156.5927734375,12298.2587890625,200.32051282051282,6090251.5,25359126.0,447.0,14.188131332397461
10101L_5_processed.npy,0.01224090252071619,19.529794692993164,0.25500229001045227,38.060916900634766,2121,4.232437529467233e-05,3.0996652568256186e-05,0.0017954000504687428,5848.36572265625,15491.2099609375,200.32051282051282,5942923.5,25298536.0,416.0,14.327409744262695
10101L_6_processed.npy,0.00652653444558382,19.327728271484375,0.25237134099006653,39.65415573120117,6059,4.8517907245420035e-05,3.643389564381994e-05,0.005879399832338095,928.5922241210938,4175.2197265625,200.32051282051282,6101337.5,25471524.0,447.0,17.972959518432617
10101L_7_processed.npy,0.007178070954978466,19.230504989624023,0.2250560075044632,57.39923858642578,3920,4.531377551020409e-05,3.547208609411028e-05,0.0035526000428944826,544.6089477539062,19.959354400634766,200.32051282051282,6108955.5,25474194.0,447.0,14.985278129577637
10101L_8_processed.npy,0.009095686487853527,19.355783462524414,0.32662731409072876,16.417749404907227,13306,4.93213587855103e-05,3.5895253895250636e-05,0.013125400058925152,2433.077392578125,6195.701171875,200.32051282051282,7163325.0,25673510.0,447.0,20.864381790161133
10101L_9_processed.npy,0.008712775073945522,19.42294692993164,0.22503580152988434,25.137409210205078,8359,4.1227419547792805e-05,2.6464987864311792e-05,0.006892399862408638,1339.23974609375,4585.97900390625,200.32051282051282,6106352.0,25522016.0,447.0,18.165264129638672
10110H_0_processed.npy,0.07574309408664703,20.002159118652344,0.14626459777355194,81.77753448486328,3574,5.302182428651371e-05,3.3661820483800606e-05,0.0037899999879300594,5996.21875,233.363037109375,200.32051282051282,2936431.0,24599244.0,768.0,27.987218856811523
10110H_10_processed.npy,0.14672870934009552,20.587196350097656,0.1307106912136078,56.88530349731445,6102,4.696656833824976e-05,2.961888139393559e-05,0.005731800105422735,7834.65771484375,13155.0146484375,200.32051282051282,2885409.0,24596852.0,768.0,25.205698013305664
10110H_11_processed.npy,0.19086825847625732,20.744579315185547,0.06963048875331879,0.09198290854692459,151,1.3311258278145699e-05,6.3789652573504776e-06,4.020000051241368e-05,16378.2099609375,702.4563598632812,200.32051282051282,2766120.0,24681834.0,768.0,76.09928894042969
10110H_12_processed.npy,0.19111119210720062,20.74211883544922,0.07272174209356308,0.05936398357152939,115771,1.123727012809771e-05,6.2850529857434995e-06,0.02601899951696396,16451.6953125,535.9973754882812,200.32051282051282,2777767.5,24705996.0,768.0,76.17953491210938
10110H_13_processed.npy,0.05144235119223595,19.818096160888672,0.0713282898068428,88.77460479736328,3286,4.785149117468046e-05,2.9670699932383708e-05,0.003144799964502454,7092.66015625,238.1667938232422,200.32051282051282,2860617.75,24594602.0,768.0,32.982688903808594
10110H_14_processed.npy,0.12815338373184204,20.462116241455078,0.19309072196483612,63.72877502441406,4977,4.526019690576653e-05,2.9577726106937785e-05,0.00450519984588027,6696.740234375,8645.734375,200.32051282051282,2906112.5,24589570.0,768.0,26.521434783935547
10110H_15_processed.npy,0.188568115234375,20.740041732788086,0.19683320820331573,140.33424377441406,1142,4.893169877408056e-05,3.04245596321942e-05,0.001117600011639297,13650.9052734375,21765.05859375,200.32051282051282,2849152.25,24717064.0,768.0,45.75251388549805
10110H_16_processed.npy,0.040325187146663666,19.64128303527832,0.07288926839828491,89.5344009399414,3120,5.231410256410256e-05,3.3366132162368775e-05,0.0032643999438732862,6829.37939453125,222.04258728027344,200.32051282051282,2803583.75,24703944.0,768.0,31.7502498626709
10110H_17_processed.npy,0.03841662034392357,19.643199920654297,0.06934989243745804,88.93202209472656,3067,4.598630583632214e-05,2.953664242584702e-05,0.002820800058543682,6938.39599609375,207.9296417236328,200.32051282051282,2847783.25,24687818.0,768.0,32.33361053466797
10110H_18_processed.npy,0.07005229592323303,19.973447799682617,0.14555013179779053,82.35777282714844,3693,4.874898456539399e-05,3.0698256793025723e-05,0.003600599942728877,6282.82275390625,182.6554412841797,200.32051282051282,2956308.0,24615236.0,768.0,29.216766357421875
10110H_19_processed.npy,0.14438489079475403,20.590845108032227,0.16963845491409302,60.4531135559082,5495,5.0176524112829846e-05,3.140254584652991e-05,0.005514400079846382,7386.00732421875,12667.990234375,200.32051282051282,3074145.25,24520032.0,768.0,23.392688751220703
10110H_1_processed.npy,0.1372424215078354,20.53044319152832,0.1675131618976593,58.2270393371582,4862,4.6793500617030026e-05,2.867250317322742e-05,0.004550199955701828,8441.0341796875,15225.09375,200.32051282051282,3139004.75,24602114.0,768.0,23.260496139526367
10110H_20_processed.npy,0.05182836949825287,19.791786193847656,0.052085746079683304,95.48432922363281,2991,5.180207288532263e-05,3.348371374725771e-05,0.003098800079897046,6371.47802734375,302.3605651855469,200.32051282051282,3038009.75,24631636.0,768.0,29.456064224243164
10110H_2_processed.npy,0.05901028960943222,19.850908279418945,0.05155313387513161,84.50209045410156,3222,4.765363128491621e-05,3.0351046931170513e-05,0.0030708000995218754,7377.6162109375,436.60650634765625,200.32051282051282,2925145.0,24578514.0,768.0,34.012664794921875
10110H_3_processed.npy,0.035193152725696564,19.63176918029785,0.06395948678255081,93.62690734863281,3072,5.070963541666667e-05,3.116578754674339e-05,0.003115599974989891,6729.68212890625,251.9097900390625,200.32051282051282,2781194.5,24715664.0,768.0,31.2884464263916
10110H_4_processed.npy,0.045625679194927216,19.664928436279297,0.07159023731946945,94.34849548339844,2947,5.2487275195113666e-05,3.432448740035093e-05,0.0030936000403016806,6486.8388671875,250.09849548339844,200.32051282051282,2828230.0,24667696.0,768.0,30.255849838256836
10110H_5_processed.npy,0.13362599909305573,20.514537811279297,0.10955732315778732,62.19855499267578,5022,4.6135005973715654e-05,2.9101370726583202e-05,0.004633800126612186,6583.1875,8478.6748046875,200.32051282051282,2946530.5,24626626.0,768.0,26.259185791015625
10110H_6_processed.npy,0.19011902809143066,20.755878448486328,0.12388172745704651,141.71876525878906,1214,5.208401976935749e-05,3.3047161023547066e-05,0.0012645999668166041,13658.1748046875,22074.79296875,200.32051282051282,2916578.25,24654082.0,768.0,45.24641036987305
10110H_7_processed.npy,0.04555464908480644,19.684640884399414,0.05303039774298668,103.77423858642578,2573,4.5954139137193934e-05,3.160053936244983e-05,0.00236480007879436,7316.2333984375,308.1374206542969,200.32051282051282,2906110.5,24675674.0,768.0,33.53086853027344
10110H_8_processed.npy,0.03841901943087578,19.670690536499023,0.05685687065124512,92.0778579711914,3099,4.626653759277187e-05,2.941016281242308e-05,0.0028675999492406845,6956.46337890625,937.3328857421875,200.32051282051282,2845868.25,24657424.0,768.0,31.356250762939453
10110H_9_processed.npy,0.07748222351074219,20.05295181274414,0.1393308788537979,80.13829040527344,3727,4.51247652267239e-05,2.774948776854403e-05,0.0033636000007390976,6457.57421875,224.6991729736328,200.32051282051282,2809172.5,24635680.0,768.0,30.042068481445312
10110L_0_processed.npy,0.004721729550510645,19.546316146850586,0.20246778428554535,28.636825561523438,21433,4.030280408715532e-05,3.0504043252660017e-05,0.017276199534535408,1023.0626220703125,4444.154296875,200.32051282051282,6474226.0,25668152.0,447.0,14.897653579711914
10110L_10_processed.npy,0.011455534026026726,18.990781784057617,0.30439406633377075,20.385103225708008,10583,5.164225644902202e-05,4.513992606082885e-05,0.010930599644780159,4396.37353515625,9550.3662109375,200.32051282051282,6428109.0,25472046.0,447.0,18.045320510864258
